words,counts
allowance,3
sworn,3
neutered,3
pregnant,3
endorse,3
endless,3
ending,3
louis,3
citing,3
wet,3
endangered,3
alpha,3
demagogue,3
alot,3
alongside,3
whack,3
encouraging,3
demagoguery,3
nicely,3
rank,3
randy,3
swing,3
standup,3
edward,3
denounce,3
eielson,3
tsk,3
neighbour,3
egomaniacal,3
egomaniac,3
statue,3
99,3
carried,3
negotiator,3
negotiation,3
carrot,3
stayed,3
efficient,3
mankind,3
cart,3
alarm,3
mansion,3
dense,3
whiny,3
magazine,3
denies,3
preparation,3
magically,3
demon,3
demonic,3
netanyahu,3
demonizes,3
net,3
starvation,3
mainland,3
mainly,3
prescription,3
tulsi,3
element,3
electronic,3
carlin,3
presence,3
denied,3
drill,3
membership,3
meme,3
dispute,3
chew,3
proceeding,3
accomplish,3
mode,3
chest,3
substantially,3
displaying,3
charger,3
dispensary,3
proponent,3
dispatch,3
modi,3
dignitary,3
succeed,3
msnbc,3
addicted,3
sunni,3
mock,3
proposes,3
mommy,3
prosecute,3
channel,3
museum,3
privileged,3
wink,3
chant,3
accepting,3
wipe,3
distracted,3
submission,3
distasteful,3
misuse,3
prospect,3
accompanied,3
chickasaw,3
multi,3
disruptive,3
prosecuted,3
dismiss,3
dim,3
dress,3
discovered,3
cheater,3
moon,3
acquired,3
discipline,3
prolific,3
trolling,3
cheek,3
motorcycle,3
disappointment,3
aclu,3
acknowledging,3
cheering,3
cheetolini,3
prohibit,3
acknowledged,3
achieving,3
dirtbag,3
mouse,3
suffered,3
profession,3
trophy,3
mongering,3
prone,3
charlatan,3
disgustingly,3
accurately,3
accuse,3
accusing,3
troublemaker,3
sucking,3
witch,3
monopoly,3
profile,3
mouthed,3
witnessing,3
promising,3
discussing,3
discussed,3
supplying,3
protocol,3
admin,3
stronger,3
nailed,3
doubled,3
nail,3
surplus,3
priesthood,3
struggling,3
surgeon,3
dope,3
adversary,3
principled,3
doofus,3
developer,3
donothing,3
psychiatrist,3
migrant,3
centre,3
trumpanzees,3
trumpcare,3
publishes,3
acceptance,3
willingly,3
trumpet,3
abound,3
abraham,3
dramatic,3
destination,3
absence,3
trumpers,3
dragged,3
affecting,3
choke,3
mentioning,3
afd,3
naming,3
advocated,3
strict,3
messenger,3
publishing,3
printed,3
donated,3
ceo,3
militia,3
chamber,3
docking,3
admitting,3
sturgeon,3
proverbial,3
admits,3
djt,3
misery,3
djia,3
triggered,3
sub,3
administrative,3
wondered,3
privacy,3
subban,3
mislead,3
championship,3
challenging,3
documented,3
adolf,3
devos,3
supremely,3
studying,3
abused,3
min,3
dolt,3
stunning,3
devoid,3
stunt,3
dodged,3
miner,3
suppression,3
provision,3
doe,3
provincial,3
abusive,3
trigger,3
sylvia,3
compromised,3
loathing,3
amanda,3
eo,3
lion,3
entrenched,3
deeper,3
reasonably,3
nominate,3
praised,3
linked,3
entertainer,3
pour,3
enforcing,3
noble,3
practically,3
entrepreneur,3
weld,3
squad,3
longstanding,3
cafe,3
amend,3
wouldve,3
equivalency,3
default,3
5th,3
civilization,3
entity,3
ambassador,3
camping,3
liberation,3
anecdotal,3
defines,3
raw,3
deliberate,3
wrap,3
civilly,3
amazes,3
spicer,3
deed,3
weinstein,3
licking,3
reap,3
tag,3
springfield,3
envy,3
raving,3
ancestor,3
pound,3
enormous,3
precedent,3
sympathetic,3
anarchy,3
spiritual,3
enslaving,3
altleft,3
andrew,3
espn,3
nonprofit,3
callous,3
realise,3
listed,3
envelope,3
loretta,3
6th,3
weirdo,3
defect,3
norm,3
limitation,3
equipped,3
weird,3
listened,3
escape,3
endorsing,3
cam,3
los,3
powell,3
lmao,3
errand,3
ethnically,3
equivalence,3
entering,3
enjoyed,3
ethically,3
raping,3
equate,3
enforce,3
spine,3
symbol,3
69,3
delivered,3
lonely,3
bacon,2
badge,2
abusing,2
imam,2
provoked,2
wto,2
rooskies,2
welldeserved,2
provoke,2
militant,2
mill,2
philippine,2
millennial,2
rose,2
liquid,2
prudential,2
prioritize,2
lip,2
amusing,2
backroom,2
wellbeing,2
pan,2
wasis,2
imhofs,2
pandering,2
backlash,2
rot,2
nutter,2
imho,2
palmer,2
recycle,2
root,2
milo,2
wasilla,2
wth,2
impeachable,2
palinamericans,2
wynn,2
illicit,2
imagination,2
lined,2
ballistic,2
rudy,2
windsor,2
paranoia,2
adns,2
vermont,2
idiotinchief,2
rube,2
recovery,2
idle,2
miracle,2
idol,2
ado,2
ruben,2
wrath,2
leaker,2
recourse,2
paranoid,2
veritable,2
muskrat,2
admirer,2
misdemeanor,2
leaking,2
verified,2
lean,2
verifiable,2
youth,2
parasitic,2
ida,2
welcomed,2
lincoln,2
antimuslim,2
adolescent,2
panther,2
veto,2
lbj,2
mutation,2
wtf,2
illiteracy,2
ministerial,2
pantsuit,2
adopting,2
ifr,2
provocation,2
illusion,2
minimizing,2
illustrate,2
imagery,2
muslum,2
par,2
paradigm,2
vet,2
bailout,2
royalty,2
ikaika,2
portray,2
vested,2
baiting,2
versus,2
recruit,2
antiquated,2
baking,2
ige,2
adopt,2
minuscule,2
liner,2
imperial,2
roman,2
64,2
incoherent,2
babe,2
advisory,2
woot,2
overwhelmingly,2
meryl,2
merry,2
inclusiveness,2
roadway,2
methinks,2
absent,2
incoming,2
physician,2
laundering,2
namely,2
viewed,2
roach,2
nambla,2
inclination,2
messed,2
antiwhite,2
nam,2
physic,2
adviser,2
robe,2
incarceration,2
metaphor,2
inception,2
incestuous,2
overzealous,2
robbery,2
44,2
incinerated,2
laura,2
roban,2
inciting,2
incomprehensible,2
advocating,2
afcanistan,2
awareness,2
abroad,2
amirite,2
indicated,2
wellknown,2
affluent,2
obfuscate,2
override,2
pump,2
reaching,2
indifferent,2
aw,2
pumped,2
affordability,2
individually,2
affront,2
indianapolis,2
affection,2
mercy,2
overshadowed,2
puke,2
incorporated,2
pi,2
launder,2
launching,2
nancy,2
indecency,2
populace,2
overt,2
risked,2
1950s,2
oversized,2
reed,2
oversight,2
napoleon,2
65,2
inc,2
imperialist,2
adventist,2
mighty,2
painful,2
imported,2
lit,2
advancing,2
psychology,2
importing,2
lawlessness,2
absorbed,2
lawful,2
imposes,2
psychopathic,2
paddle,2
adventure,2
literal,2
pact,2
painting,2
import,2
philosophy,2
implying,2
roof,2
ronald,2
pseudonym,2
psyche,2
palace,2
antisocial,2
migrate,2
philosopher,2
implication,2
implies,2
implode,2
redirected,2
listens,2
imploding,2
rulebreaking,2
packing,2
packed,2
redo,2
publicity,2
literature,2
absurdity,2
inaccurate,2
robs,2
wrapper,2
lawabiding,2
antitrumpers,2
inasmuch,2
metric,2
populated,2
1930s,2
naively,2
powered,2
roberto,2
inbred,2
willy,2
rockies,2
mid,2
46,2
yo,2
impressive,2
pacify,2
amongst,2
rodriguez,2
rodrigo,2
pace,2
abundance,2
backbone,2
photographer,2
lawbreaker,2
michael3,2
mythical,2
rode,2
micciche,2
bandwidth,2
privately,2
pardon,2
angela,2
angel,2
hnl,2
savvy,2
profitable,2
hobby,2
rearing,2
monumental,2
hog,2
acre,2
hohum,2
withdrawl,2
permitted,2
montana,2
perpetrated,2
mont,2
sayin,2
hive,2
withdraw,2
mounted,2
1015,2
acquire,2
peeing,2
bayou,2
sblarney,2
perlow,2
vance,2
hitch,2
sb21,2
promiscuity,2
53,2
sb,2
bautista,2
pederasty,2
ach,2
hollow,2
variable,2
prominent,2
woe,2
basket,2
monitoring,2
receives,2
monitored,2
noun,2
prompted,2
pers,2
honesty,2
honey,2
5188,2
lieberals,2
accumulated,2
zigzagging,2
receiving,2
persist,2
110,2
homogenous,2
hombre,2
homo,2
wrist,2
pd,2
annexed,2
homeland,2
lester,2
basketball,2
annie,2
promotes,2
homer,2
satisfy,2
homework,2
homicidal,2
zionist,2
homicide,2
proficient,2
scalia,2
54,2
academy,2
motive,2
59,2
10000,2
witnessed,2
hick,2
prohibits,2
hickenlooper,2
acknowledges,2
rebuilt,2
motleycrew,2
pendejo,2
hid,2
penchant,2
prohillary,2
norwegian,2
zumas,2
rebuild,2
schilling,2
lgbtq,2
heshe,2
motivated,2
perceive,2
motion,2
heresy,2
03,2
programming,2
libation,2
reassuring,2
wedge,2
penn,2
mortality,2
zuptas,2
heroin,2
herr,2
notch,2
performed,2
beck,2
scamming,2
beast,2
morgan,2
projected,2
hindrance,2
hint,2
projecting,2
scandalous,2
programme,2
prolife,2
liberated,2
hippy,2
acolyte,2
motorist,2
bdpapa,2
hirono,2
morality,2
hillbilly,2
beaten,2
becasue,2
perilous,2
schatz,2
performer,2
pen,2
lgbt,2
scene,2
lewinsky,2
hike,2
withhold,2
101,2
mormon,2
beautifully,2
hilariously,2
valdez,2
reasoned,2
hilarys,2
woefully,2
honoring,2
lenin,2
municipal,2
hugely,2
venezuela,2
baptismal,2
muppet,2
mistakenly,2
wireless,2
humiliate,2
humiliating,2
adhere,2
protectionism,2
venom,2
participated,2
misspell,2
accepts,2
liking,2
venal,2
recommend,2
reconciles,2
nunes,2
mo,2
weintraub,2
prosecuting,2
bargain,2
sail,2
saif,2
mulroney,2
addled,2
sadistic,2
multimillionaires,2
hub,2
likewise,2
sadbut,2
multitude,2
probable,2
protects,2
murica,2
weaponry,2
parody,2
adjustment,2
petroleum,2
wingnut,2
verbiage,2
mismanaged,2
ypc,2
waved,2
misinterpreted,2
hypothetical,2
learner,2
pow,2
misinformed,2
musical,2
verdict,2
poser,2
hydrocarbon,2
hw,2
partial,2
preview,2
ruthless,2
banner,2
lil,2
antifluoridationists,2
limb,2
hurry,2
1500,2
nurse,2
antigay,2
adjust,2
wingnuts,2
petition,2
nursery,2
verb,2
limbaugh,2
recognition,2
proceed,2
salvage,2
mole,2
adapt,2
barton,2
500k,2
sarah,2
horde,2
realtor,2
sara,2
moi,2
lemon,2
horribly,2
sap,2
msw,2
recipient,2
modifying,2
noose,2
accountant,2
sarcastic,2
moan,2
hopeless,2
persona,2
pronounced,2
monetary,2
hooey,2
woke,2
pronto,2
50k,2
wisely,2
prop,2
hooked,2
propagandist,2
sat,2
sars,2
hoot,2
zakaria,2
weep,2
weigh,2
realizes,2
horrified,2
600000,2
sanction,2
potuss,2
lift,2
legged,2
passionate,2
pervert,2
sanctimony,2
proceeded,2
13,2
possessed,2
muhammad,2
mob,2
legalized,2
140,2
howard,2
proclaim,2
sanctuary,2
hotdog,2
horror,2
sans,2
producer,2
proclaiming,2
pertains,2
barred,2
patch,2
lifelong,2
hothead,2
hounding,2
baron,2
accomplishes,2
pasture,2
barn,2
memorial,2
punitive,2
rinse,2
jay,2
malaria,2
jealousy,2
amaze,2
regulated,2
loot,2
25th,2
plowing,2
pres,2
alexander,2
neonazis,2
repub,2
reptile,2
nepotism,2
jerked,2
repressed,2
repuglican,2
plot,2
whidbey,2
yap,2
racially,2
jailing,2
amazed,2
presentation,2
krap,2
jane,2
regularly,2
regulate,2
neo,2
alec,2
malheur,2
ass,2
malevolent,2
jaquiss,2
racking,2
maintaining,2
represented,2
jailed,2
asexuals,2
mahalo,2
jock,2
replacing,2
magnificent,2
kook,2
polling,2
wacky,2
wade,2
articulate,2
nimitz,2
regulatory,2
regurgitate,2
magical,2
ooops,2
plummet,2
jobless,2
jjp,2
align,2
maher,2
preposterous,2
korrupt,2
jethro,2
preparing,2
nincompoop,2
maimed,2
rae,2
oped,2
maid,2
jfk,2
opaque,2
jihad,2
jihadist,2
occurring,2
plug,2
presenting,2
assaulting,2
onward,2
resorting,2
assigned,2
resolve,2
whistle,2
opt,2
kurd,2
manning,2
occasional,2
pleasant,2
resistance,2
21st,2
manly,2
iswas,2
italian,2
occasionally,2
pleased,2
optimistic,2
999,2
occupancy,2
assistant,2
respectful,2
worlders,2
obtained,2
mao,2
negativity,2
9th,2
isil,2
ambitious,2
noelle,2
kushners,2
islamaphobia,2
assisting,2
islamist,2
assisted,2
yay,2
ku,2
manipulative,2
reread,2
pollution,2
pollute,2
researcher,2
occupying,2
rabbit,2
wound,2
pleasing,2
neighbourhood,2
rabid,2
alarmist,2
loony,2
worldview,2
manafort,2
resale,2
jacques,2
jaded,2
manhood,2
researching,2
oppressed,2
maniac,2
quoting,2
nobel,2
residential,2
assessment,2
manipulated,2
itit,2
manipulate,2
ra,2
reside,2
registration,2
krookwell,2
krook,2
opposes,2
yawn,2
97,2
prepackaged,2
jokingly,2
nonpolitician,2
allie,2
rapist,2
keller,2
allied,2
knocked,2
random,2
relive,2
relinquish,2
knob,2
kenny,2
kent,2
polarize,2
relieve,2
pole,2
kenya,2
wander,2
okina,2
rehabilitation,2
ranger,2
arch,2
arguably,2
wheat,2
knowingly,2
kansa,2
7th,2
remind,2
remembers,2
lumber,2
luky,2
31,2
architect,2
ward,2
wallace,2
ludicrously,2
oklahoma,2
prefers,2
knelt,2
ole,2
loudly,2
relatively,2
rein,2
preference,2
reinstating,2
politicized,2
apprehend,2
westneat,2
preferable,2
38,2
alter,2
kitten,2
kissing,2
nick,2
application,2
kindness,2
kidnapped,2
relax,2
relevance,2
wyoming,2
offshore,2
preferred,2
lowering,2
polite,2
politely,2
nickel,2
keystone,2
kneeling,2
ranked,2
rapid,2
loudest,2
approximately,2
applause,2
reign,2
wanna,2
kamala,2
yahoo,2
magic,2
yall,2
arrive,2
juan,2
railing,2
rain,2
arrival,2
repaid,2
knowthe,2
judgemental,2
repackage,2
29th,2
knownothing,2
warehouse,2
arrangement,2
knowles,2
rainbow,2
worshiper,2
wagon,2
jughead,2
repealed,2
repeating,2
onus,2
preoccupation,2
nimby,2
loses,2
mafia,2
neutral,2
ont,2
joseph,2
premise,2
arse,2
arrogantly,2
72,2
4000,2
maddow,2
judiciary,2
premeditated,2
appearing,2
luxury,2
renewal,2
renewables,2
armageddon,2
oligarchy,2
newt,2
waive,2
luther,2
lust,2
renege,2
lurking,2
newton,2
kailua,2
knowledgeable,2
oligarch,2
ralph,2
newsroom,2
renounces,2
oneself,2
omars,2
300,2
3000,2
arpaio,2
jumped,2
rented,2
podunk,2
mac,2
aroused,2
jungle,2
raining,2
allen,2
30000,2
lynx,2
waited,2
junky,2
maralago,2
playoff,2
irt,2
innate,2
1990s,2
meal,2
rewarding,2
larger,2
mcwynnety,2
inquiry,2
visa,2
outrageously,2
warrant,2
audit,2
whopping,2
insecure,2
mcguinty,2
insensitive,2
abiding,2
inning,2
inlet,2
mcdonalds,2
pursued,2
piss,2
rice,2
rhyner,2
wicked,2
meanie,2
larry,2
initiate,2
pretense,2
rhetorical,2
virtual,2
aught,2
pissing,2
nationwide,2
injures,2
1990,2
aok,2
visceral,2
richly,2
agriculture,2
pitiful,2
install,2
agrochemical,2
outnumber,2
abhorrent,2
revel,2
outlook,2
agw,2
pitt,2
obscene,2
outlining,2
mayhem,2
naturally,2
whomever,2
institute,2
mazie,2
lapse,2
au,2
nativist,2
pitch,2
pushback,2
mccoy,2
mcconnell,2
atwood,2
42,2
mccandless,2
ap,2
insinuated,2
insisted,2
mccallum,2
outoftouch,2
mccains,2
inspector,2
inspirational,2
richer,2
meaningfully,2
wounded,2
righties,2
afrikaner,2
overprivileged,2
lng,2
anybodys,2
objection,2
inferno,2
violate,2
reelection,2
rigged,2
rig,2
lately,2
obligation,2
anyhow,2
pp,2
infield,2
infantile,2
infant,2
practical,2
wildlife,2
punched,2
latte,2
melt,2
rigid,2
latin,2
pundit,2
ineffectual,2
averaging,2
ineptitude,2
livingston,2
melanie,2
americhristianity,2
inert,2
avenue,2
narrowminded,2
prevented,2
wikileaks,2
overall,2
medal,2
influential,2
nationalism,2
ww,2
inform,2
informal,2
violator,2
authoritarianism,2
authenticity,2
infraction,2
violently,2
1981,2
purposely,2
infringement,2
pravda,2
austin,2
purport,2
overdue,2
overlooked,2
influenced,2
nasties,2
punting,2
obligatory,2
medication,2
infinitum,2
violates,2
warren,2
puppy,2
abolish,2
inflated,2
avail,2
ridiculed,2
abnormal,2
67,2
pragmatic,2
outlined,2
pittsburgh,2
institutional,2
atf,2
marry,2
organizer,2
restrict,2
restraint,2
noisy,2
abbey,2
questioned,2
ate,2
airfare,2
plate,2
involves,2
involving,2
obsolete,2
necessity,2
obstruct,2
marsupial,2
invisible,2
2014,2
obsessive,2
vladimir,2
neanderthal,2
abc,2
invasive,2
invent,2
martyr,2
orientation,2
nearest,2
obsession,2
queer,2
presser,2
vocal,2
refutes,2
martial,2
logically,2
restore,2
iolani,2
workforce,2
201718,2
volleyball,2
2018,2
marginalizing,2
irrationality,2
ordinarily,2
irrationally,2
ordinance,2
marginalize,2
2019,2
assuming,2
marginal,2
obstructionist,2
assumed,2
appalachia,2
playground,2
ironically,2
responder,2
warmonger,2
laborer,2
responsibly,2
lololol,2
voicing,2
iphone,2
obstructing,2
apologizing,2
platitude,2
iranian,2
airliner,2
apostrophe,2
oregonian,2
ireland,2
lone,2
irish,2
needing,2
logging,2
invading,2
invaded,2
max,2
pixie,2
reflection,2
attempted,2
visitor,2
libel,2
intentionally,2
interaction,2
outdoor,2
vital,2
outdated,2
maturity,2
interestingly,2
wounding,2
putz,2
interference,2
lobotomy,2
pius,2
ndps,2
visited,2
reveal,2
instructed,2
instructor,2
instrument,2
attraction,2
ahhhh,2
attracting,2
attracted,2
insure,2
insurer,2
insurrection,2
presumptive,2
outlandish,2
naval,2
intel,2
mattered,2
aholes,2
interior,2
retiring,2
retaliatory,2
locking,2
orthodox,2
2010,2
retained,2
observer,2
massacre,2
retain,2
introducing,2
lake,2
plaster,2
introspection,2
retail,2
ndpgreen,2
plastered,2
lockheed,2
retarded,2
workout,2
interpreter,2
nay,2
workload,2
20000000,2
qc,2
quad,2
apd,2
orwell,2
intervention,2
ape,2
interrupting,2
intersection,2
locker,2
rethink,2
mat,2
wednesday,2
hippie,2
endanger,2
brigade,2
demonstrator,2
smoker,2
smoked,2
smith,2
traveling,2
swill,2
brighter,2
fidel,2
swindler,2
demographic,2
fetus,2
democratically,2
traveled,2
smelly,2
briefing,2
brief,2
smear,2
filter,2
demented,2
sword,2
feudal,2
swelling,2
sydney,2
brit,2
depend,2
sneer,2
feeble,2
departure,2
feeder,2
sneak,2
treachery,2
britain,2
swearing,2
underground,2
smooth,2
feminist,2
cic,2
fentanyl,2
dennis,2
denigrate,2
fervently,2
denali,2
smoother,2
fest,2
demeanor,2
brennan,2
sleeve,2
slippery,2
slop,2
fk,2
delegated,2
underway,2
delegate,2
slogan,2
slob,2
delayed,2
delay,2
ciu,2
trashing,2
slimy,2
dei,2
synonym,2
trapping,2
defuse,2
flesh,2
defunded,2
flexible,2
deflecting,2
brazen,2
fixated,2
demanded,2
firebombed,2
smarmy,2
understandable,2
fined,2
delivering,2
breathtakingly,2
finish,2
smack,2
finite,2
breathes,2
slut,2
symptom,2
slush,2
firepower,2
firing,2
firmly,2
undertake,2
breaker,2
bread,2
citizenship,2
fitting,2
dependence,2
swat,2
chuckle,2
brush,2
fairly,2
brutish,2
fairy,2
surrounded,2
brutality,2
fakebook,2
surroundings,2
falcon,2
detained,2
tribe,2
bsa,2
softwood,2
familiar,2
familiarity,2
famine,2
famously,2
fancy,2
sodomy,2
sock,2
destructive,2
unbearable,2
sole,2
swastika,2
buddhist,2
surety,2
faceless,2
surface,2
detroit,2
detrimental,2
detriment,2
solving,2
detest,2
unarmed,2
determination,2
unbalanced,2
tribute,2
tribunal,2
solidarity,2
fade,2
fag,2
surrender,2
unavoidable,2
surrendered,2
surround,2
bruce,2
sociopolitical,2
tribal,2
fd,2
snowden,2
chronic,2
der,2
favoured,2
chronically,2
snow,2
depraved,2
swagger,2
swallow,2
undereducated,2
destiny,2
feared,2
fearful,2
sniveling,2
fearing,2
deposit,2
deporting,2
deportation,2
feature,2
treasury,2
snowfall,2
deregulation,2
derek,2
dereliction,2
survived,2
fargo,2
unclear,2
societal,2
surviving,2
trespassing,2
despised,2
brotherhood,2
brook,2
desk,2
fate,2
sobriety,2
desirable,2
deservedly,2
suspended,2
suspense,2
suspicious,2
derogatory,2
so,2
deflated,2
float,2
buffer,2
darned,2
borderline,2
frothing,2
frozen,2
fruit,2
unidentified,2
significance,2
booth,2
fte,2
darwin,2
tare,2
daycare,2
client,2
darkest,2
transfer,2
daring,2
fuckin,2
targeting,2
fud,2
sighted,2
sigh,2
cleveland,2
tango,2
fuehrer,2
deaf,2
fraudster,2
fraudulent,2
freakin,2
fred,2
clearing,2
translated,2
sincere,2
tall,2
botched,2
simultaneously,2
similarly,2
freefall,2
freeloader,2
transition,2
freeman,2
freeroaming,2
simplify,2
freezing,2
frequently,2
bosnia,2
daniel,2
transcanada,2
sleeping,2
gamble,2
shy,2
clock,2
tragically,2
cynically,2
closer,2
cute,2
taxdodging,2
taxing,2
galore,2
clothes,2
sibling,2
traditionally,2
unit,2
clownshow,2
cup,2
cunt,2
taylor,2
bombastic,2
bolt,2
bolster,2
gabbard,2
daesh,2
fueling,2
unimaginable,2
dancing,2
unilaterally,2
fulfill,2
fulfilling,2
boondoggle,2
tarnished,2
tranny,2
siding,2
booming,2
functional,2
trailer,2
functioning,2
trampling,2
fundamentally,2
fundraising,2
funeral,2
damaged,2
sickos,2
furthest,2
dale,2
sinful,2
debbie,2
fraternity,2
deemed,2
undo,2
slapped,2
defamation,2
foley,2
braindead,2
deer,2
folly,2
brag,2
transparent,2
slacker,2
slash,2
skyrocketing,2
tainted,2
dedicated,2
footage,2
skit,2
footprint,2
unequivocal,2
bracket,2
skinny,2
slapping,2
fn,2
singapore,2
transporting,2
stoop,2
flock,2
flooded,2
cj,2
flopping,2
trap,2
defensive,2
flourish,2
tack,2
defended,2
flyover,2
flowing,2
fluff,2
defendant,2
tackle,2
defence,2
defeated,2
defazio,2
branded,2
defaming,2
taiwan,2
taj,2
decrease,2
founder,2
sitka,2
siting,2
bout,2
deceiving,2
unfold,2
deceit,2
boundary,2
sister,2
boulevard,2
founding,2
declining,2
talent,2
talented,2
clay,2
fracking,2
fraction,2
cleaned,2
sink,2
singlehandedly,2
franklin,2
sits,2
fortitude,2
fort,2
forsaking,2
decline,2
forehead,2
foreigner,2
transparency,2
foremost,2
claptrap,2
takedown,2
sjws,2
boyden,2
forgiveness,2
clarify,2
taker,2
transpacific,2
formal,2
taketa,2
classless,2
formerly,2
december,2
forrest,2
fabric,2
f35s,2
cull,2
certainty,2
centrist,2
embarassment,2
capture,2
stud,2
captain,2
donate,2
ceremony,2
stamp,2
stamen,2
stalling,2
donny,2
stalled,2
caplan,2
emission,2
dominance,2
capitol,2
staged,2
emphasis,2
empirical,2
stunned,2
stubbornly,2
cardinal,2
truman,2
eligible,2
electric,2
carjacking,2
structure,2
struggle,2
dorm,2
dopey,2
elevated,2
doormat,2
caricature,2
eliminating,2
donor,2
elise,2
stat,2
doodoo,2
starving,2
elizabeth,2
starve,2
starter,2
donut,2
centralized,2
capability,2
stack,2
spreadsheet,2
subduing,2
cannibalism,2
twaddle,2
cannabis,2
candy,2
djou,2
divorced,2
divisiveness,2
divider,2
cancelling,2
englishspeaking,2
squat,2
divert,2
cancelled,2
enjoys,2
enlighten,2
enlightened,2
diverse,2
springsteen,2
cancellation,2
disturbed,2
endlessly,2
endemic,2
chaff,2
stupidly,2
doj,2
empower,2
stupider,2
stability,2
stab,2
en,2
chained,2
enabling,2
enact,2
enacting,2
dmz,2
enb,2
dodge,2
encountered,2
documentary,2
doctoring,2
encourages,2
doc,2
sr,2
doa,2
carl,2
statesman,2
tube,2
trumpster,2
drone,2
dwindling,2
dy,2
stevens,2
dysfunction,2
catching,2
stern,2
ceaseless,2
sterilize,2
stereotyping,2
dweller,2
casualty,2
drinker,2
trumpsters,2
earnings,2
cedar,2
trumpeteer,2
earthquake,2
drifter,2
dressing,2
dropping,2
stfu,2
strongman,2
trumpkins,2
dullard,2
dullwitted,2
duly,2
dumbass,2
caveat,2
stoner,2
dud,2
stopping,2
storage,2
dubious,2
straitjacket,2
dubai,2
du30,2
dunn,2
stinker,2
druggies,2
stiffed,2
sticking,2
sticker,2
cbs,2
dressed,2
easter,2
cassie,2
tshirts,2
cartel,2
stricken,2
downside,2
steadily,2
trumpelthinskin,2
effing,2
tsa,2
strident,2
strip,2
stripe,2
eater,2
egyptian,2
carpet,2
statistically,2
einstein,2
doughnut,2
dough,2
statist,2
carolina,2
statewide,2
strewn,2
cemetery,2
cartoon,2
stress,2
celebrate,2
dreadful,2
streak,2
drastic,2
draining,2
ecological,2
streep,2
steer,2
casino,2
cashier,2
economist,2
cashed,2
ed,2
steel,2
cement,2
steam,2
edition,2
truthfully,2
editorialist,2
enrichment,2
enslaved,2
f35,2
dike,2
spawning,2
summit,2
diminishing,2
diminish,2
dime,2
spare,2
dilettante,2
burnt,2
existence,2
sunshine,2
summation,2
spam,2
cherry,2
exit,2
burned,2
dignified,2
digging,2
digest,2
superficial,2
expand,2
cheney,2
bury,2
tripe,2
examine,2
cheer,2
cheered,2
suicidal,2
evolution,2
evolved,2
suing,2
speeding,2
eweb,2
exam,2
disagreeable,2
executing,2
uber,2
uberlyft,2
disabled,2
dire,2
sully,2
exclude,2
exclusive,2
ugh,2
executed,2
differentiate,2
expansion,2
entail,2
dialogue,2
dice,2
extends,2
extension,2
exterminate,2
diatribe,2
sophisticated,2
diaper,2
extraction,2
childlike,2
soninlaw,2
exposing,2
chilling,2
extremism,2
chimpanzee,2
bug,2
devoted,2
devolved,2
supremacy,2
unaffordable,2
ezra,2
expressing,2
bumble,2
superintendent,2
experiencing,2
diff,2
burka,2
sour,2
supermarket,2
burglary,2
sounded,2
soulless,2
bunting,2
trimming,2
souki,2
dictate,2
sought,2
expertise,2
dictionary,2
dictatorship,2
bumper,2
expletive,2
sorely,2
exploiting,2
exploring,2
tyrone,2
disarmed,2
disarming,2
spontaneous,2
dispose,2
equating,2
disposal,2
subtlety,2
twisting,2
suburban,2
subvert,2
spook,2
disparaging,2
erdogan,2
equalization,2
subway,2
ergo,2
eric,2
sponsor,2
disorganized,2
spokesperson,2
calgary,2
dismayed,2
calculated,2
disproved,2
characteristic,2
disavow,2
enticing,2
distracts,2
distorted,2
distinguished,2
submitted,2
enters,2
entertain,2
subscribe,2
twat,2
enthusiastically,2
tweeter,2
disrespected,2
dissonance,2
subsequent,2
sprawl,2
dissatisfaction,2
spouse,2
subsidize,2
chapter,2
spotted,2
epic,2
cal,2
escalated,2
spoil,2
disciplined,2
chastised,2
cadreship,2
cadre,2
chauhan,2
cadet,2
trope,2
discovering,2
disconnect,2
disclosure,2
evangelical,2
spock,2
cabin,2
evasion,2
ca,2
c51,2
tx,2
sufficiently,2
typo,2
buzz,2
checking,2
chasing,2
chased,2
ethnicity,2
spiked,2
successive,2
dismantle,2
dismal,2
disliked,2
spiteful,2
charismatic,2
succumb,2
establish,2
establishing,2
cage,2
spirituality,2
charitable,2
twofaced,2
disheartening,2
spinning,2
suckered,2
disenfranchisement,2
cadwell,2
sudden,2
shovel,2
floating,2
thinker,2
converted,2
urging,2
cove,2
collar,2
blanket,2
covering,2
unreasonable,2
bereft,2
blasted,2
goverment,2
hardworking,2
cowardice,2
secondary,2
usage,2
blathering,2
consenting,2
tighter,2
sgt,2
tougher,2
crack,2
seaton,2
benevolence,2
unpresidential,2
crackdown,2
colbert,2
seated,2
blazing,2
unprepared,2
testified,2
sexism,2
berkowitz,2
grandpa,2
tide,2
conspiring,2
handful,2
grandma,2
betrayed,2
handler,2
handout,2
collins,2
theater,2
consideration,2
gram,2
betrayal,2
considerable,2
hanged,2
grain,2
berlin,2
tokyo,2
secured,2
graf,2
hanging,2
thatll,2
hapa,2
tiered,2
courtroom,2
happiness,2
grader,2
grad,2
urgent,2
harassing,2
goolag,2
testicle,2
cranky,2
coffin,2
congratulation,2
congratulate,2
creative,2
unpatriotic,2
creator,2
godhead,2
goddamn,2
terrain,2
haul,2
goat,2
confusion,2
blocking,2
timber,2
compliant,2
testament,2
blog,2
